"gene","log2FC","pvalue","padj","pct.1","pct.2"
"Spop",0.28881985575671,1.47904025010638e-17,3.01324870154173e-13,0.497,0.442
"Tmem88",0.653938762849128,1.47927866081055e-17,3.01373441566932e-13,0.222,0.177
"Hax1",0.466652232484907,1.51399596030356e-17,3.08446396992645e-13,0.153,0.109
"Ipo7",0.387267577105294,1.54347047461493e-17,3.144512397933e-13,0.227,0.175
"Rab13",0.611710404974618,1.54824163303031e-17,3.15423267897265e-13,0.169,0.125
"Rnaseh2c",-0.306294222399043,1.61943424406939e-17,3.29927338544256e-13,0.342,0.386
"Osgin1",0.216023713693736,1.62406525134165e-17,3.30870813655833e-13,0.11,0.073
"Tars",0.440086644450982,1.63901571039867e-17,3.33916670679521e-13,0.177,0.13
"Bcl2",-0.742352968115685,1.66979882865524e-17,3.40188115361932e-13,0.104,0.144
"Notch4",0.49661555197517,1.91353734343863e-17,3.89844962978752e-13,0.117,0.079
"Mrpl23",-0.27404835511344,2.02833395393092e-17,4.13232476434346e-13,0.36,0.405
"Utp4",0.456301498004554,2.30726900976001e-17,4.70059915358407e-13,0.102,0.067
"Actc1",-0.893347376358052,2.4242530402117e-17,4.9389307188233e-13,0.127,0.17
"Ddx17",-0.522426134680304,3.11057209222834e-17,6.33716852349679e-13,0.283,0.328
"Rapgef3",0.440351976803499,3.18758805451871e-17,6.49407314347097e-13,0.137,0.096
"Mxd4",0.631060115847771,3.22082190401535e-17,6.56178046505046e-13,0.43,0.399
"Mdh1",-0.298775922515051,3.35171094398066e-17,6.8284407061718e-13,0.341,0.388
"Rnf169",0.473954162192697,3.64226830728508e-17,7.42039322243189e-13,0.114,0.076
"Nbl1",0.265946512075582,3.80311148231109e-17,7.74807902291237e-13,0.18,0.132
"Qdpr",-0.529519859869505,3.96685130513063e-17,8.08166616394263e-13,0.152,0.195
"Errfi1",0.477411783635924,4.08625452722286e-17,8.32492634831113e-13,0.439,0.385
"Top1",0.1976536364591,4.47303328490363e-17,9.11291071133416e-13,0.661,0.622
"Gm9887",-0.654315807442106,4.4939564041722e-17,9.15553738222001e-13,0.066,0.101
"Ascc3",0.338119580805438,4.58730144480497e-17,9.34570923350117e-13,0.307,0.249
"Ptpa",-0.727811611464265,4.67478073280556e-17,9.52393078694476e-13,0.201,0.243
"Rps8",0.139939370654751,4.69924548620486e-17,9.57377282904517e-13,0.931,0.93
"Morf4l2",0.237697114475279,4.71550341834962e-17,9.60689511420368e-13,0.46,0.394
"Rabgef1",0.151779948265253,4.88771977506831e-17,9.95775149774667e-13,0.198,0.147
"Stx11",0.384536811493278,4.91003682578059e-17,1.00032180251628e-12,0.104,0.068
"Mrpl45",0.631601982444378,5.13396894349512e-17,1.04594349285826e-12,0.11,0.074
"Csrp2",0.261628209044554,5.25278619612203e-17,1.07015013173594e-12,0.286,0.234
"Vav3",-0.714592089806409,5.38760771614748e-17,1.09761732001073e-12,0.129,0.169
"Khdc4",0.316080580754417,5.40821627786244e-17,1.10181590228892e-12,0.175,0.128
"Abracl",-0.233063747679822,5.54354123695959e-17,1.12938565620578e-12,0.432,0.479
"Zc3h15",0.33644079896467,5.56309730772188e-17,1.13336981450218e-12,0.402,0.341
"Cyp4b1",0.569666024932386,5.58288421799693e-17,1.13740100173252e-12,0.124,0.086
"Neurl3",-0.368365317043497,5.59832773993906e-17,1.14054731045779e-12,0.137,0.182
"Zfp207",0.21388387836004,5.80846405767641e-17,1.18335838247041e-12,0.333,0.272
"Ppp1ca",-0.210997348872901,5.84992929792312e-17,1.19180609586588e-12,0.512,0.554
"Med30",-0.486606398025516,6.21667289552408e-17,1.26652276900512e-12,0.163,0.206
"Lzts2",0.51736226061522,6.36310197560846e-17,1.29635476549071e-12,0.165,0.122
"Nabp1",-0.229423725662876,6.64180175151927e-17,1.35313427083702e-12,0.232,0.281
"0610010K14Rik",-0.30766842482952,6.70634886287029e-17,1.36628445383256e-12,0.298,0.346
"Hck",0.772587053577103,6.7419168746013e-17,1.37353072486252e-12,0.193,0.154
"Jmjd6",0.330732763721076,6.7550325468013e-17,1.37620278075983e-12,0.264,0.208
"Rps21",-0.0961033937003153,6.77663523730454e-17,1.38060389689605e-12,0.907,0.915
"Vcan",0.380551022411191,6.85062247386802e-17,1.39567731660113e-12,0.203,0.155
"Prorsd1",-0.508028757547967,7.56203301242604e-17,1.54061298562156e-12,0.103,0.141
"Tob1",0.261110639801622,7.90458296761087e-17,1.61040068799136e-12,0.39,0.334
"Vma21",-0.520130989996111,8.22344155298235e-17,1.67536174758909e-12,0.251,0.295
"Meis2",0.442551483263904,8.73408713658697e-17,1.77939557233686e-12,0.145,0.103
"Eci2",0.406842185869392,9.80929407532131e-17,1.99844748196521e-12,0.268,0.215
"Ptpn12",0.221022726749626,1.04511449829264e-16,2.12921176737159e-12,0.312,0.251
"Orai1",-0.463422083270592,1.04848155345944e-16,2.13607146886291e-12,0.194,0.239
"Sdhd",-0.483531126279003,1.06873436864066e-16,2.17733252923163e-12,0.23,0.275
"Ccnd3",0.19806121560026,1.09926886231464e-16,2.23954045319361e-12,0.292,0.234
"Limd2",-0.517753042073461,1.14299030137753e-16,2.32861414099644e-12,0.139,0.182
"Eif3j1",0.348032090032518,1.17555119427874e-16,2.39495044810407e-12,0.444,0.391
"Cfl1",-0.0686920154285042,1.18688866032683e-16,2.41804826768386e-12,0.797,0.812
"Snhg16",0.717683062662667,1.23813204204799e-16,2.52244640926438e-12,0.114,0.078
"Tprgl",-0.222196904437559,1.27768534129385e-16,2.60302834581797e-12,0.445,0.491
"Ghr",0.403357460878236,1.31038950083424e-16,2.66965653004959e-12,0.175,0.13
"Prkrip1",0.426976060263237,1.37455060957369e-16,2.80037195688449e-12,0.128,0.089
"Cklf",-0.557017419287493,1.41827681694062e-16,2.88945535915313e-12,0.085,0.12
"Ostf1",-0.18967434987615,1.42741487244474e-16,2.90807231963166e-12,0.537,0.586
"Tcf7l1",0.53109191471795,1.47346097655402e-16,3.00188204753351e-12,0.129,0.09
"Capn2",0.425999471454843,1.5306129701052e-16,3.11831780399533e-12,0.337,0.284
"Nid2",-0.768220659663518,1.53186316985501e-16,3.12086483594561e-12,0.095,0.132
"Nsrp1",0.37792247870022,1.53683921019727e-16,3.13100252293489e-12,0.237,0.185
"Cttn",0.468811160365278,1.63411120933823e-16,3.32917476678478e-12,0.161,0.118
"Cfp",-0.78634780271444,1.63775408700605e-16,3.33659640145742e-12,0.138,0.18
"Ap2a2",-0.547627708749342,1.69692947505949e-16,3.4571544195387e-12,0.315,0.357
"Nap1l1",-0.259730448913931,1.69739116704113e-16,3.4580950246129e-12,0.441,0.486
"Slc7a8",-0.650135443161479,1.72305923185978e-16,3.51038857306794e-12,0.083,0.118
"Sod1",0.276106796975921,1.76871668361685e-16,3.60340649953261e-12,0.448,0.39
"Fh1",-0.506355633918589,1.77384965903112e-16,3.6138639103441e-12,0.168,0.209
"Tax1bp3",-0.539950518667035,1.7764525970864e-16,3.61916687604412e-12,0.221,0.265
"Mapkapk2",-0.465304655274262,1.82834493011753e-16,3.72488712612844e-12,0.381,0.42
"Dap",-0.458504120355829,1.84214788426624e-16,3.7530078846156e-12,0.249,0.291
"Atp13a3",0.358888494201639,1.94533915321934e-16,3.96323945685375e-12,0.28,0.228
"Nfyb",0.466835661597586,2.01740575207311e-16,4.11006073869855e-12,0.149,0.108
"Bcl9l",0.265582802930141,2.0301637651116e-16,4.13605263866187e-12,0.146,0.105
"Slc39a1",0.332630274143092,2.19696223655626e-16,4.47587116453607e-12,0.317,0.261
"Gpr107",0.197727185287816,2.45195767440367e-16,4.9953733700626e-12,0.175,0.13
"Tcap",0.723556215079063,2.47488252636597e-16,5.04207817096538e-12,0.136,0.097
"Hectd1",0.201257885994626,2.51736239371815e-16,5.12862240472198e-12,0.404,0.345
"Ptov1",-0.335497330022075,2.56755643539295e-16,5.23088272582607e-12,0.28,0.326
"Slc25a30",0.33496187592334,2.58039612392207e-16,5.25704102326644e-12,0.132,0.093
"Clmp",0.46701840267794,2.98000966520973e-16,6.07117369093179e-12,0.228,0.181
"Hbp1",0.236447216934385,3.00090329507654e-16,6.11374028305944e-12,0.293,0.237
"Tcf7l2",0.288928995039507,3.02155583966085e-16,6.15581571214105e-12,0.244,0.191
"Mgll",0.298153861224002,3.03552833220958e-16,6.18428187121058e-12,0.346,0.29
"Selenbp1",-0.387378190810232,3.04150840524405e-16,6.19646507400371e-12,0.168,0.213
"Slirp",0.373460471770385,3.14321227073326e-16,6.40366635916486e-12,0.354,0.297
"Stip1",0.301523279675778,3.15491129185063e-16,6.42750077488729e-12,0.181,0.135
"Pard3",0.608127498337894,3.19487053016508e-16,6.50890973110531e-12,0.114,0.078
"Clec14a",0.393961144558914,3.23606316744576e-16,6.59283149103724e-12,0.156,0.115
"Ddx6",-0.348269231593264,3.337685764605e-16,6.79986720822976e-12,0.453,0.493
"B4galt5",0.327049796253189,3.3667503386962e-16,6.85908046502577e-12,0.127,0.088
"Acox1",0.377815071997536,3.53146827711112e-16,7.19466032095849e-12,0.191,0.145
"Gaa",-0.876380944224878,3.55564194127613e-16,7.24390932696185e-12,0.093,0.129
"Bmp2k",-0.56433465349532,3.57287891390276e-16,7.27902621129408e-12,0.181,0.224
"Rab11a",0.326377668942956,3.58881569050687e-16,7.31149420626965e-12,0.424,0.372
"Ugdh",0.456418414703597,3.60227162065012e-16,7.33890797275049e-12,0.215,0.168
"Parp10",0.440719760422016,3.78288903311826e-16,7.70687982717183e-12,0.114,0.078
"Tlk2",0.329077721959901,3.93460876058834e-16,8.01597842794662e-12,0.177,0.131
"Creld2",0.386210792437047,3.94147982047767e-16,8.02997683825915e-12,0.156,0.113
"Paf1",0.3486565938769,3.94291421677124e-16,8.03289913382804e-12,0.183,0.137
"Vars",0.392646789514876,4.12754342334586e-16,8.40904421638252e-12,0.16,0.118
"Gpsm3",-0.460228335387493,4.40105303954103e-16,8.96626535745694e-12,0.23,0.276
"Lrrc32",0.714099223825736,4.71997043378133e-16,9.61599576474271e-12,0.105,0.071
"Larp1b",0.296516102211573,4.85904944679665e-16,9.89934143795882e-12,0.173,0.129
"Foxn3",-0.397978287410601,4.91228241417679e-16,1.00077929624024e-11,0.325,0.369
"Zfp771",0.476459558333707,5.21082910261675e-16,1.06160221307611e-11,0.183,0.138
"Rnf115",0.350621177916757,5.24739254941337e-16,1.06905128409199e-11,0.217,0.168
"Gstt2",-0.627055054216596,5.32454560714619e-16,1.08476967654389e-11,0.106,0.145
"Eif6",0.318528930505966,5.45122965790203e-16,1.11057901820438e-11,0.417,0.362
"Rcan1",0.444206219513073,5.51995036971882e-16,1.12457948882282e-11,0.192,0.147
"Casp3",-0.635186427138598,5.69296004515432e-16,1.15982674999929e-11,0.109,0.147
"Plxna2",0.476800413846432,5.86122578535096e-16,1.19410752924955e-11,0.163,0.121
"Ophn1",-0.635976068600784,6.69294313562389e-16,1.36355330502065e-11,0.13,0.169
"Clock",0.309977473611417,6.79323702568959e-16,1.38398617924374e-11,0.275,0.22
"Evl",-0.544640364565245,6.88044947457594e-16,1.40175397145536e-11,0.134,0.175
"Med4",0.328629661498647,7.00095760711413e-16,1.42630509329736e-11,0.184,0.138
"Stard7",0.406373095508629,7.05189645611998e-16,1.43668286500532e-11,0.136,0.096
"Tmem11",0.377144350151511,7.14619359856666e-16,1.45589402183599e-11,0.231,0.18
"Tor3a",0.385035402639176,7.28481006090438e-16,1.48413435370805e-11,0.173,0.129
"Lamtor1",-0.372033680096633,7.45165692265163e-16,1.51812606485182e-11,0.333,0.375
"Dipk1a",-0.740448797894298,8.25003402238005e-16,1.68077943137949e-11,0.073,0.107
"Fbxw2",0.453310586810275,8.38458542755656e-16,1.7081915891561e-11,0.303,0.253
"Srm",0.442673658480478,8.47148374899788e-16,1.72589538418334e-11,0.157,0.116
"Cd72",0.331527312873574,8.50344099614498e-16,1.73240603414462e-11,0.137,0.187
"Rabac1",-0.136059181758636,8.65119368657041e-16,1.76250768976499e-11,0.628,0.675
"Naxe",-0.522440749353838,8.96506375263751e-16,1.82645243832484e-11,0.124,0.163
"Actn1",0.216267333813195,9.38802845205738e-16,1.91262303653765e-11,0.192,0.147
"Dchs1",-1.04496040165512,9.46623934808126e-16,1.9285569423846e-11,0.072,0.104
"Mak16",0.376901916011041,9.74432668388495e-16,1.98521167530788e-11,0.174,0.13
"Cops5",0.233511409669305,9.82336139667524e-16,2.00131341734465e-11,0.213,0.164
"Fbxo7",0.611926330130448,9.89558783626365e-16,2.01602810988199e-11,0.103,0.07
"Morf4l1",-0.135945648205175,1.05574140378994e-15,2.15086196194125e-11,0.716,0.739
"Mdh2",0.316098559126127,1.10653515090218e-15,2.25434406293302e-11,0.477,0.418
"Grb2",-0.322790661777513,1.1419100501129e-15,2.32641334509502e-11,0.388,0.43
"Dpysl3",-0.723021100291216,1.1807685283995e-15,2.4055797229083e-11,0.177,0.216
"Edn1",0.456792824832958,1.18791097041599e-15,2.42013102002849e-11,0.102,0.069
"Fnbp1l",0.497684984820509,1.19314402504302e-15,2.43079232222014e-11,0.238,0.193
"Uap1l1",-0.692869418090197,1.19559735489666e-15,2.43579049113096e-11,0.111,0.148
"Eif3g",0.337798407897419,1.21922359997966e-15,2.48392424023856e-11,0.341,0.284
"Oxct1",-0.449261855249976,1.23799765529779e-15,2.52217262313818e-11,0.219,0.263
"Zfp830",0.524581348733064,1.31185994942467e-15,2.67265227496288e-11,0.119,0.083
"Hist1h2ap",-0.502458114734897,1.45146959611586e-15,2.95707900816683e-11,0.133,0.094
"Arid4b",0.256137131607844,1.4977617626713e-15,3.05139003909023e-11,0.414,0.354
"Nuak2",0.544898730345765,1.51639830841415e-15,3.08935827373215e-11,0.137,0.099
"Med13l",0.196991163359649,1.5452870065302e-15,3.14821321840398e-11,0.292,0.239
"Syvn1",0.308190480531529,1.55486225243219e-15,3.16772086688011e-11,0.125,0.088
"Erc1",0.373735744301238,1.55823832643793e-15,3.174598942452e-11,0.123,0.086
"Slc25a4",0.308958960360118,1.56766764873415e-15,3.19380930076609e-11,0.677,0.645
"Npr1",0.225760280598428,1.60237877901599e-15,3.26452628648927e-11,0.161,0.118
"Mlxip",0.337990917848021,1.60900896101534e-15,3.27803395627656e-11,0.146,0.105
"Clip1",0.314753606246423,1.64279916738181e-15,3.34687474370696e-11,0.269,0.217
"Tctex1d2",-0.741074743226131,1.65848728503209e-15,3.37883614579587e-11,0.088,0.122
"Pmvk",0.328142965839208,1.66414297322075e-15,3.39035847934263e-11,0.131,0.093
"Pnkp",0.303865083720518,1.74333311664866e-15,3.55169255854832e-11,0.144,0.104
"Apold1",0.602111662243569,1.74781720033566e-15,3.56082798224384e-11,0.164,0.123
"Tmem223",-0.473730662124134,1.74936519546934e-15,3.56398171272969e-11,0.209,0.25
"Sipa1",-0.564697775474261,1.77087218467791e-15,3.6077979018443e-11,0.179,0.221
"Ndufa1",-0.247221962956749,1.77626426137756e-15,3.6187831797045e-11,0.51,0.543
"Eif3b",0.250003777688762,1.79244987770983e-15,3.65175813585823e-11,0.316,0.26
"Mrfap1",-0.196504586810621,1.84314608126024e-15,3.75504151135149e-11,0.606,0.64
"Tpr",-0.278255250837327,1.86998790042884e-15,3.80972634954367e-11,0.478,0.518
"Nfat5",0.25142740449141,1.93960810941988e-15,3.95156360132111e-11,0.442,0.381
"5031425E22Rik",-0.337021011462341,1.96877889814332e-15,4.0109932491874e-11,0.209,0.256
"Nudt2",-0.53576364871626,1.99934607093071e-15,4.07326775030713e-11,0.077,0.111
"Pkn2",0.186315680956032,2.0742570931863e-15,4.22588397594844e-11,0.377,0.316
"Pygb",-0.538919241690853,2.10649066217236e-15,4.29155342604375e-11,0.088,0.123
"Higd1a",0.271478057558268,2.12006441981662e-15,4.31920724249239e-11,0.433,0.375
"Mybbp1a",0.309824585162917,2.12652365279929e-15,4.33236663784799e-11,0.206,0.158
"Uhrf1bp1l",0.353672633002345,2.25387000795124e-15,4.59180936719906e-11,0.165,0.122
"Map7d1",0.190561982456332,2.31473829795922e-15,4.71581633443231e-11,0.417,0.355
"Ptx3",0.361575507084089,2.3928392227078e-15,4.87493134842259e-11,0.116,0.081
"Plcg1",0.422869955435619,2.48856921943792e-15,5.06996207076087e-11,0.155,0.115
"Rab24",-0.404096491128657,2.5420606372957e-15,5.17894013636252e-11,0.237,0.282
"H2-Ke6",-0.676862848212292,2.58971295543978e-15,5.27602220411747e-11,0.095,0.131
"Rbm4b",0.472687273191721,2.59286615828989e-15,5.28244622428399e-11,0.155,0.114
"Usf1",-0.40714730765729,2.75739549959518e-15,5.61764185132526e-11,0.15,0.19
"Sec14l1",-0.342120568764081,2.83548811419765e-15,5.77673993505488e-11,0.272,0.32
"Stx18",0.361099660920716,2.94639960597373e-15,6.00269991725028e-11,0.131,0.093
"Zcchc10",0.573454731771496,3.01402163233472e-15,6.14046627155552e-11,0.112,0.077
"Polr2e",-0.313027347290588,3.07410862085642e-15,6.26288149327078e-11,0.317,0.359
"Tgfbr3",0.274372031318322,3.0869470237436e-15,6.28903717147284e-11,0.232,0.182
"Dynlt1f",-0.524421179371447,3.18269749467984e-15,6.48410960591125e-11,0.099,0.135
"Trio",-0.608294982621317,3.20109408276963e-15,6.52158897482657e-11,0.187,0.228
"Slc23a2",-1.06370181945415,3.26763130702389e-15,6.65714526179976e-11,0.076,0.108
"2900093K20Rik",-0.524162543745176,3.46135444425478e-15,7.05181740928026e-11,0.103,0.139
"Nol12",0.432146959432921,3.60379886981588e-15,7.34201943747589e-11,0.183,0.14
"Susd6",0.132297584411726,3.62159023506306e-15,7.37826578589398e-11,0.331,0.271
"Glod4",-0.475485369385311,3.72469087049409e-15,7.58831271045761e-11,0.139,0.178
"Cct3",0.261859897540387,4.05609456651262e-15,8.26348146035616e-11,0.38,0.326
"Tollip",0.23635284810687,4.39951577268366e-15,8.96313348368842e-11,0.189,0.143
"Man1a",-0.410165415779147,4.51162347406122e-15,9.19153050370492e-11,0.346,0.389
"Ppp1r10",-0.24578020376053,4.51789414510407e-15,9.20430574182053e-11,0.426,0.469
"Ak6",0.457094466400784,4.66074796103111e-15,9.49534182100868e-11,0.161,0.12
"Itga1",0.0923008971836021,4.74073402252621e-15,9.65829742409265e-11,0.294,0.235
"Esd",0.397808035956752,4.97303439736399e-15,1.01315629777497e-10,0.506,0.468
"Dusp22",-0.536242061835436,5.01033069833682e-15,1.02075467317216e-10,0.091,0.125
"Rsbn1",0.319917499130862,5.11431068477172e-15,1.04193851580854e-10,0.229,0.18
"Snrpg",-0.177409852487696,5.3064619065739e-15,1.0810854842263e-10,0.629,0.646
"Tanc1",0.423347000200901,5.40055060192968e-15,1.10025417413113e-10,0.18,0.137
"Atp6v0a1",-0.692745512482643,5.86769668276969e-15,1.19542584518067e-10,0.147,0.185
"Maz",-0.622185446081686,6.27748321702181e-15,1.27891165580385e-10,0.173,0.213
"Igfbp3",0.28120959391169,6.29414518582024e-15,1.28230619870716e-10,0.151,0.112
"Nup62",0.361461075102124,6.53713614605004e-15,1.33181074703477e-10,0.143,0.104
"Ptprk",0.455781069369805,6.55033294544422e-15,1.33449933097535e-10,0.121,0.086
"Entpd2",0.411325002732869,6.62968631756061e-15,1.35066599347662e-10,0.225,0.179
"Sesn3",-0.892070145693499,6.63066149145835e-15,1.35086466565481e-10,0.072,0.104
"Bbc3",-0.672112077367192,6.70086614896732e-15,1.36516746052911e-10,0.158,0.197
"Pak2",-0.272410515836342,6.93808284632698e-15,1.4134956182822e-10,0.409,0.449
"Pno1",0.566446214044694,6.95493280077189e-15,1.41692845950126e-10,0.11,0.077
"F2r",0.255771246592881,7.42418000980639e-15,1.51252819339786e-10,0.23,0.181
"Ndel1",0.149865432317915,7.47039646432283e-15,1.52194387167649e-10,0.453,0.389
"Cebpzos",-0.516069653339364,7.69426018514922e-15,1.56755162752045e-10,0.117,0.154
"Trim30a",0.426153184649879,8.00079774646517e-15,1.63000252488735e-10,0.255,0.206
"Wipi2",0.211958831903699,8.02632988013588e-15,1.63520418648008e-10,0.255,0.203
"Neat1",0.416419036401807,8.46730218301393e-15,1.72504347374543e-10,0.723,0.722
"Cald1",0.183080925481657,8.52424720476175e-15,1.73664488302611e-10,0.385,0.323
"Pebp1",-0.259860568721821,9.04486810331677e-15,1.84271097868873e-10,0.465,0.503
"Tln1",-0.28130731542193,9.98649995771983e-15,2.03454963638626e-10,0.494,0.533
"Pomp",-0.191216018467836,1.05780216020325e-14,2.15506034098209e-10,0.554,0.592
"Elovl1",0.273060364815321,1.08999892262619e-14,2.22065480506633e-10,0.268,0.216
"Sqor",0.310812475157258,1.10334025651937e-14,2.24783510460691e-10,0.236,0.186
"Eps8",0.188296459934465,1.12790015035701e-14,2.29787097632234e-10,0.333,0.277
"Abhd17a",-0.307973892014852,1.13165830938676e-14,2.30552747371364e-10,0.302,0.345
"Usp3",0.314538139098921,1.26148079751777e-14,2.57001482878295e-10,0.193,0.147
"Plekhb2",-0.888458308021309,1.28705371921006e-14,2.62211454214666e-10,0.074,0.105
"Slc25a20",0.481639737330827,1.29376529828536e-14,2.63578804219676e-10,0.111,0.077
"Tspan9",0.580045982897514,1.31801102276516e-14,2.68518385667947e-10,0.153,0.114
"Tm7sf3",-0.643356709233085,1.38030489321598e-14,2.81209515894891e-10,0.114,0.15
"Nedd4",0.0913047593759251,1.69280763816573e-14,3.44875700123504e-10,0.484,0.399
"Tank",-0.527716731283031,1.72041508334802e-14,3.50500164930493e-10,0.201,0.241
"Mtf1",0.384189224612062,1.74122095486484e-14,3.54738945134613e-10,0.119,0.084
"Rasip1",0.265270489488665,1.79242764035036e-14,3.65171283168578e-10,0.23,0.182
"Zranb1",0.223860834339242,2.00464611448761e-14,4.08406552904561e-10,0.292,0.24
"Tomm40",0.331509537862576,2.1210025203411e-14,4.32111843469093e-10,0.218,0.171
"Atp5j2",0.0246297275215288,2.13874931745208e-14,4.35727398444513e-10,0.726,0.754
"Atp2b4",0.394624778828924,2.15453933563929e-14,4.38944298849793e-10,0.23,0.184
"Btf3",-0.101037533142432,2.36036875906773e-14,4.80877927284868e-10,0.739,0.761
"Irf2bp2",-0.329743591644928,2.38556732505289e-14,4.86011631133025e-10,0.405,0.443
"Rps6kb1",0.227263253696386,2.41468561770599e-14,4.91943900895242e-10,0.263,0.211
"Ogn",-1.26396289084675,2.442859396668e-14,4.97683744883171e-10,0.168,0.198
"Cul4b",0.351618851953227,2.5377491890162e-14,5.1701564227827e-10,0.141,0.103
"Ecpas",0.247326400248333,2.54963997895303e-14,5.194381529121e-10,0.241,0.193
"Pld1",0.278610536504633,2.61264688875892e-14,5.32274550646855e-10,0.124,0.089
"Pum3",0.381152444080043,2.63555422306094e-14,5.36941461864205e-10,0.169,0.127
"Bgn",-0.0170801689719173,2.64690407974307e-14,5.39253768166057e-10,0.371,0.303
"Prr14",0.465453278092961,2.73483700267087e-14,5.57168342554136e-10,0.161,0.121
"Chp1",0.236513601730643,2.75853691341927e-14,5.61996725370907e-10,0.264,0.212
