"probe","GSM254684","GSM254674","GSM254664","GSM254724","GSM254627","GSM254661","GSM254647","GSM254696","GSM254641","GSM254675","GSM254694","GSM254678","GSM254717","GSM254695","GSM254708","GSM254646","GSM254711","GSM254669","GSM254673","GSM254702","GSM254691","GSM254689","GSM254710","GSM254719"
"211474_s_at",9.0869079,10.15488568,9.385406173,9.939584231,8.81386233,9.651735393,10.00744843,9.958103187,8.561972249,9.669025962,9.483092997,10.15564336,10.60683417,10.31812733,10.2090685,10.36049687,10.15772305,10.45009438,10.78355879,10.85216177,10.43046356,9.971001647,10.22692484,10.69212382
"210334_x_at",8.353448273,8.064779919,7.978685091,8.199823069,8.731814609,7.70888563,8.305332002,7.946179491,8.02031058,8.187204488,7.772603336,7.9840781,7.516102771,7.993821847,7.570201631,7.391191539,7.410004497,7.398625244,7.492411708,7.283067952,7.452823028,7.310573648,7.618828897,7.46059111
"213230_at",8.462637204,7.705541364,7.429887623,8.404931619,6.95923203,7.737132086,7.836996528,7.801648088,7.437788187,9.225518844,7.786620613,8.87297058,7.734783204,7.75024123,7.361533211,7.681852098,7.877120717,7.859870231,7.992392774,7.780702707,7.425277892,7.360921967,7.53094811,8.100698155
"211093_at",4.514047773,4.03459116,4.369540298,4.210941812,4.146061865,4.045878101,4.074856994,4.191661309,4.171538413,4.098437183,4.060382558,4.489659644,4.068397768,4.120242326,4.075668425,4.050724906,4.117975026,4.083563594,3.964163213,4.118045913,4.030303248,4.010894044,4.000020282,3.879995969
"213142_x_at",8.816184821,9.259430353,9.3078266,9.14942419,8.284451658,9.701416584,8.713567806,8.993703839,9.371232841,8.386930677,8.916072726,8.933876479,9.522583348,9.770715296,9.649298631,10.24765469,9.878263452,9.416376839,9.60681243,9.32542751,9.646592993,10.2639477,9.912614089,9.953789678
"207051_at",7.950740089,7.767141743,8.137235885,8.083670403,8.207801988,8.223951053,7.993709034,8.00744885,8.056883158,8.292393316,7.906923624,8.094879861,8.084730571,7.882891968,8.048765106,7.9462225,7.9607204,7.843305349,7.602554305,7.817062175,8.190289352,8.089881919,7.541299088,7.634717449
"36545_s_at",6.522047804,6.44614164,6.06945347,5.937052642,5.887980737,6.049418242,6.0203645,6.687968717,5.659489485,5.695812951,6.648510659,5.436366605,6.066208119,6.320848085,6.510028797,6.015634917,6.116716397,6.229787668,6.264816189,6.614916017,5.830564081,5.87511845,6.242287694,6.214951812
"218041_x_at",11.22023001,11.16286119,11.18193869,11.45948973,10.02319349,11.05529866,12.14966129,10.97085716,10.5150833,10.82888119,10.84415751,10.98590426,11.71673699,11.49210472,10.9800465,11.76780356,11.5395063,10.79706121,11.51564936,11.56182262,11.34602602,11.39060639,11.47640549,12.01405785
"213134_x_at",10.29932857,9.370788574,10.77015049,10.57249432,10.58922469,10.9219297,8.86325685,9.940572002,10.72107324,10.25581333,10.59565236,9.835301822,10.49147315,10.99240922,10.42356851,10.87979492,10.46755241,10.35828029,10.46734653,10.35402462,10.69017429,11.2773014,11.01981878,10.54584585
"214383_x_at",8.932772655,9.083243096,9.753320493,9.191922118,9.65615044,8.934790024,9.359696425,9.005675978,8.989373125,10.04075745,9.345779473,9.007474926,9.204070139,9.387264449,9.137171439,9.452981659,9.040413746,9.40011493,9.273538103,9.267089149,9.32450481,9.080035062,9.191878788,9.505310448
"207959_s_at",5.557982935,4.775600609,5.12425392,5.308017868,4.828693445,5.068925692,4.717616727,4.858239118,4.57037943,4.814441744,5.067847517,4.975970468,4.797733241,5.134587458,5.380012407,5.236660109,5.096455774,4.927117735,5.253870211,5.12682634,4.898597956,4.804517511,4.895698688,5.422201362
"218951_s_at",7.857694477,7.531809578,8.092543538,7.708553671,8.271561626,9.024327095,10.21377423,8.346940125,8.270933949,8.492054346,9.966948272,8.339149609,8.163816396,8.876690596,8.732558583,8.434943392,8.521370504,8.17560483,7.941061193,7.984496158,8.693586531,8.365691729,8.246527704,8.190225979
"220870_at",7.915093809,7.710808465,7.799334038,7.886118184,8.015527765,7.760411944,7.867304225,7.831687314,7.839032133,7.806909126,7.896763404,8.144107983,7.821667976,7.837480316,7.761448133,7.884702104,8.106430726,7.676454571,7.559136518,7.7473328,7.814214745,7.621675144,7.959334975,7.717602743
"202900_s_at",8.161994688,7.899561366,7.576395975,8.167163573,7.193988115,8.43118169,7.724313209,8.325323475,7.537117498,7.687891321,7.381460923,7.083173689,7.147790378,7.481019347,7.313016989,7.65150499,7.08029317,7.48038094,7.629181899,7.208777643,7.613961902,8.227858641,8.447606409,7.322860586
"202314_at",7.15738852,7.072862927,7.517079388,6.981248475,7.28852189,6.460694603,8.51575823,7.068154358,6.556437696,6.71731825,6.49142492,5.931814682,6.843055143,6.617317277,7.31753979,8.071119903,7.646100891,7.321060855,6.835847077,7.01274273,7.514893712,8.178633933,8.123261862,7.507421478
"220443_s_at",6.57775111,6.121682757,6.433831758,5.938701281,6.844890298,6.195320191,6.098871059,6.105898363,6.245899781,6.542004776,6.158868947,6.184212481,6.105248271,6.348610434,6.212282528,6.229635596,6.298230791,6.258174764,5.95422852,6.192102576,6.326937417,6.025376875,6.255822767,6.201648377
"206989_s_at",7.838483457,8.26861782,8.245276271,8.25773772,8.121333972,8.70044635,8.798183515,8.152537763,8.787789734,8.14659895,8.136936999,8.625155206,8.307962509,7.703350044,8.602440282,9.001917266,7.630418646,8.520349895,8.58103405,8.409960129,8.405016318,8.967825968,8.793893052,8.852508257
"202212_at",8.755810414,8.788958801,8.529075238,8.353130477,8.231192606,7.901806271,8.637763839,8.574110708,8.195115992,8.513925475,8.801410376,7.713875066,8.202997911,8.28719153,8.252798013,8.110950972,8.414030602,8.281789424,8.186057264,8.217551093,8.392041734,7.997130936,8.222261763,8.425202169
"220547_s_at",9.444697576,9.224594831,9.131740493,9.417734934,8.00209541,9.312597463,9.044509247,9.166154737,9.070790367,9.049974452,8.922279177,8.772958304,9.355584918,9.563930064,9.23490807,9.493459418,9.640673326,9.151879944,9.323448471,9.221341919,9.166564614,9.427999022,9.829660744,9.479115863
"214862_x_at",4.611393937,4.598156298,4.267863646,4.186297162,4.330260165,4.448548272,4.317421023,4.348154705,4.239619219,4.187146717,4.253139775,5.211457105,4.349901257,4.407027481,4.44807355,4.350799614,4.391230791,4.194759915,4.399819002,4.411657685,4.418411689,4.318941042,4.277590912,4.26152553
"202137_s_at",5.442322754,5.673005931,6.636317861,6.229002064,6.129155432,6.459756049,6.161374335,4.949396138,6.00069649,6.004654373,5.655415194,5.944667087,6.622999998,5.544187427,6.347504804,7.660834318,5.435305761,6.750360657,6.426686171,6.249306467,5.860217198,7.564743175,6.965614035,6.593536525
"222269_at",5.949706245,5.927252124,6.018656783,6.176871582,6.205836888,5.904228922,6.041118725,6.067783818,6.107704995,6.166967947,6.043213027,6.402423298,5.893109368,5.932205838,5.842272314,5.678553376,6.051835803,5.681286083,5.98046117,6.058238792,6.003213511,5.560896476,5.607437206,6.054557603
"217550_at",6.934448451,7.269608465,7.015924674,8.005932042,6.622244296,6.836337685,6.406276673,7.268576908,7.669674072,8.079615978,7.137261782,7.00334613,6.974148054,7.590763424,6.638594667,6.421478,8.175128403,6.129323126,7.37895068,7.544625533,7.026202509,6.981282149,7.799636404,7.41828741
"206196_s_at",7.36461321,8.023923723,7.317178698,7.360850457,8.019419297,7.420802124,7.45099908,7.530892191,7.888320761,7.156099607,7.408317519,7.198274425,7.594265718,7.329970903,7.437371982,7.198561816,7.193813474,7.408607209,7.204648564,7.077296979,7.589697071,7.120424492,7.215961837,7.216685835
"208370_s_at",8.271194477,8.355322414,7.542304314,8.350855772,7.640293467,8.060761834,7.70347397,7.681355967,8.012492279,9.458898169,8.461617651,7.701857322,9.781082787,9.90465027,9.206922183,9.97167424,9.201530723,8.667951084,9.423607231,9.452700848,10.26143787,10.26862875,10.26133453,9.312169506
"216792_at",5.556875474,5.515919677,5.397998893,5.623305674,5.713514052,5.646911327,5.446334429,5.281530698,5.534549147,5.4775988,5.600740767,5.603541872,5.563607423,5.517233233,5.628023908,5.451769656,5.335494332,5.545719411,5.391350128,5.498019263,5.81244598,5.428395792,5.426876297,5.516746587
"204129_at",7.413229227,8.067079234,7.657388365,7.922294477,8.14883762,7.873352535,8.063974183,7.872418886,8.162771468,8.329331153,7.906952036,7.949420795,7.865466224,7.578608286,7.79697951,7.750460302,7.53478947,7.484536844,7.515780711,7.587805362,7.734698381,7.409894406,7.604506887,7.810120402
"204012_s_at",7.417586108,7.533967111,7.808563316,7.893402687,7.262729357,8.087959444,8.079381539,7.40257197,7.479773885,7.873680305,7.583677234,7.625403861,8.134717495,7.848848045,8.084514314,8.202492384,8.123695208,7.994236875,7.741629056,7.814852746,7.89502203,8.132943279,8.091938007,7.929237604
"221626_at",6.288846029,6.328884143,6.073897758,5.92537008,6.278976237,6.365920843,6.197553011,6.214815885,6.08529146,6.056645702,5.894452985,5.821941667,6.064991398,6.038924063,6.047840659,6.092089068,6.077131439,6.194139883,6.173258423,6.11865978,6.192847373,6.011819949,5.944356672,6.071629498
"217473_x_at",6.85779464,6.958568354,6.784405403,7.083894966,7.132324675,6.788738201,7.295691887,7.043649389,7.061318121,6.815132362,7.219420656,7.023269251,7.106944799,7.443028285,7.241569106,7.067058956,7.751689435,7.204138739,7.059130715,7.191390826,7.105404109,7.108348347,7.118602821,7.367830058
"210077_s_at",5.837234349,5.914718767,6.209014855,6.287407675,6.587316215,5.874052376,6.312737959,5.796295462,6.365433784,5.681920815,5.858221901,5.962564504,6.141079885,6.356798161,5.800651432,5.880458064,6.000152854,6.005347911,6.340899768,6.08755609,5.638723801,5.885827826,6.349803296,6.111536012
"214643_x_at",8.707319622,8.168292285,8.416012827,8.202919656,8.315347381,8.207224067,8.08386532,8.112785479,8.24900324,8.045080577,8.305655704,7.981674336,8.31994896,8.138849919,8.269590265,8.107249169,8.570830167,8.350090386,8.133961628,8.270423298,8.399527383,7.683762276,8.163370964,8.379175082
"213610_s_at",5.477884027,5.803874553,5.253458181,4.824855474,5.483412172,5.490419557,5.454139902,5.041031969,5.632239353,5.678250421,5.404015561,5.038886511,5.517856923,5.303280638,5.273153322,5.255884457,5.177418855,5.29284299,5.616854863,5.271779998,5.416427873,5.91173837,5.629804983,5.263464433
"203494_s_at",8.461467807,7.949389091,8.804667199,8.140731728,8.535502961,8.706138214,7.779792708,7.562010175,7.630675396,8.509916233,8.054681548,8.283862376,8.07568153,8.176051649,8.310717156,8.453561564,8.024748153,7.939821236,8.524259385,7.718445517,8.176468959,8.249666003,8.259989366,8.088369796
"213550_s_at",5.978355392,6.94360119,6.940917358,7.106708786,7.406906414,7.078637503,7.45010647,6.955045241,7.218654575,7.11961574,7.342022893,6.675765647,6.962693063,7.036663895,7.224579185,7.026272813,6.97327165,7.683024101,7.075536526,6.93631076,7.343450476,7.091006451,7.087626174,6.816977784
"204289_at",5.609783741,4.9631272,5.057622826,5.069703566,5.117646997,4.968318403,4.924995078,5.101179953,4.904927481,4.941865415,4.931036968,4.956309033,4.873495657,4.93150563,4.918209939,4.668856819,4.985352273,4.621029161,4.705944206,5.043863367,4.747265687,4.773306074,4.757775958,4.813524179
"218710_at",8.061694826,7.34378331,7.69708879,7.871122139,7.223918999,7.602436362,7.63764574,7.745426599,8.068792996,7.409015383,7.577108246,7.804051944,7.47428863,7.396038981,7.636653139,7.549193842,7.502705231,7.685471282,7.263175542,7.470443446,7.389533196,7.735467405,7.615806783,7.666871785
"220000_at",7.845778288,7.989757597,8.582109519,8.247769151,8.61381077,8.03209184,7.971883841,8.178858813,8.450996009,8.231818536,7.957662287,8.463773153,7.985699161,8.180397122,8.126040003,7.984451984,8.229837946,8.354988797,8.09733361,8.210522675,8.465221775,8.077957119,7.861635531,8.092221342
"210007_s_at",5.435212629,5.926732474,7.129659541,6.397453079,6.220719912,5.43024017,6.641392421,5.72156164,5.988620462,5.530078789,5.42310709,5.858328174,5.602731765,5.384721743,5.505282411,5.699373131,5.591890633,5.416756834,5.703199428,5.659242004,5.436839161,5.868316396,5.682711501,5.517492076
"213801_x_at",13.02031597,13.23202283,12.71303339,13.26229885,13.16469195,13.11077339,13.01142152,13.07957687,13.24652614,13.43049835,12.88917378,12.02495961,12.63935667,13.12093186,13.06428601,12.93239143,12.96918173,12.96918173,13.0117494,12.84322229,13.14180005,13.30419318,13.25695485,12.66368267
"204729_s_at",8.421402654,9.20852006,8.40366658,8.680710938,8.577208992,8.470260039,8.98711808,8.961215745,8.344281983,8.444470154,8.539875467,8.232745943,8.095795982,8.109290166,8.044510681,7.836305664,7.991324486,7.997644048,7.901477311,8.221596921,8.014010421,7.890973482,7.93291506,8.105403617
"214299_at",6.624569314,5.884788593,6.188238232,6.327166733,6.704285609,6.181571451,6.124613765,6.455028724,6.200610256,6.561728779,6.282371544,6.344271548,6.190233225,6.283084992,6.395154048,5.92820578,6.241438332,6.234126873,6.021795174,6.023797267,6.208169205,6.229661627,6.175723183,6.01618593
"201588_at",10.88824168,10.47531317,10.92772418,10.63961512,9.722236658,10.55328614,9.905030095,10.47577999,10.63131225,9.889754622,9.765373118,9.982499748,9.987216988,10.23566909,10.07359707,10.26156789,10.17307448,10.30389685,10.36417984,9.997743453,10.36535111,10.49327972,10.68845292,10.13047993
"220437_at",5.542541378,5.256526054,5.403755249,5.482779081,5.554475971,5.61198725,5.356656621,5.533155702,5.45636116,5.688586448,5.498362963,5.307023098,5.508277002,5.760545643,5.387816589,5.339371318,5.353694528,5.259347504,5.285775226,5.181841704,5.478664375,5.136505525,5.152267426,5.479137099
"202908_at",8.538438112,8.371284741,8.844661304,8.797601241,8.041415662,8.731705235,8.741634338,8.606580292,8.182809595,9.008840998,9.289487835,8.578256488,10.09777448,9.544536854,9.845158882,10.45361581,10.11636883,10.66132871,10.38877189,10.7100619,9.558654404,9.701877993,9.506409281,10.39236555
"205692_s_at",8.832520064,8.212094504,7.942345889,9.293314452,8.587377311,8.353398303,8.544017708,8.742945697,7.734207458,8.063160491,7.935600517,8.198400389,8.019910895,9.266089858,8.908664338,7.610965095,7.696933026,7.921055229,7.879676899,7.650136586,7.869458514,8.291248195,9.026306288,7.727209039
"219303_at",6.464007563,6.865468379,6.139566853,5.863585945,6.893733429,6.292470226,6.203947936,5.966880016,6.387150295,6.377708789,5.888433876,5.558978959,6.536331652,5.720325678,6.229477981,6.599672297,5.514472435,6.539673373,6.860886538,5.772186092,6.278773776,6.873371997,6.525364974,6.024152161
"209930_s_at",5.159869439,5.300136034,4.976772819,4.741710966,4.982949315,5.617833353,5.031929501,5.119822033,5.40679866,5.259586661,5.559625079,4.70332156,4.916591165,5.067533675,5.184662411,4.93769806,5.089450051,5.369409534,5.646703613,4.946334199,5.132106907,5.066801459,4.74569679,5.312456769
"200902_at",9.576907463,9.327983387,9.686329686,9.311442304,8.978400266,9.619972872,9.685573288,9.166510155,9.925323868,8.695720633,9.691028074,9.567199617,9.310391473,8.727662822,9.650778366,9.591172215,9.173790914,9.50057049,9.476477297,8.911222312,9.579828626,10.89784786,10.18214104,9.386951089
"219647_at",6.993972664,5.973374286,6.463364607,6.245099162,6.284727694,6.102868938,5.945861985,6.41428119,6.305133709,6.140247076,6.137845344,6.012761171,6.06966617,6.318359101,6.461980338,6.192826456,5.979894459,6.366057605,6.118578387,6.158704242,6.18164754,6.137721725,6.021022568,6.257258297
"210707_x_at",8.329884146,8.414787971,8.006942886,8.499966831,8.252375977,7.766231207,8.110801348,8.480482447,8.39602257,8.644247337,8.339263713,8.008109233,7.872980555,8.093598644,7.994406294,7.867422078,7.642516109,8.021794162,8.047519233,8.214302619,7.736009084,7.736264508,8.062023091,8.046411668
"202513_s_at",9.255386227,9.172646019,8.915240021,9.116211696,9.414489407,9.005225331,9.34344408,9.006001911,8.874404477,9.187063823,9.186523586,9.120204376,9.269059742,9.141170327,9.123003192,8.870062486,9.102026351,9.223027364,9.143997665,9.356136159,9.181044854,8.862883542,8.974937899,9.079135801
"202792_s_at",6.655620137,7.183906715,6.901254119,6.993849239,7.104250249,6.88397642,7.291963463,7.012110744,6.739426506,7.156093038,7.363537256,6.903939106,7.14633108,7.367601018,7.169870515,7.378001086,7.343432034,7.425132645,7.258925654,7.401165827,7.005378508,6.904524832,7.25826195,7.546104709
"209223_at",6.100007542,6.128801631,6.72845008,6.196275903,6.710800815,6.617043516,6.069144263,6.418800726,6.514894866,6.297227395,6.491707089,6.828905327,6.43616254,6.368452963,6.546018179,6.501119505,6.627459376,6.447873441,6.330228637,6.490385805,6.473543471,6.291926971,6.221440297,6.352509189
"213783_at",7.604428078,7.280596481,7.811760962,7.612100288,7.855329808,7.725297311,7.570030402,7.696502777,7.568694206,7.624189105,7.455896788,7.542201499,7.530548888,7.44670891,7.422827585,7.128786787,7.504412431,7.215425158,7.260922312,7.53543566,7.528770274,7.107141599,7.136399235,7.602050641
"44120_at",8.669150018,8.972931972,8.97399944,8.611046822,8.988420102,8.900788206,9.279027868,8.978379403,8.721631457,9.231741999,9.113338318,9.267993114,8.433856824,8.790191216,9.048015433,8.889661025,8.884761484,9.133095791,8.952874675,8.716933537,8.915847087,8.976465167,8.591305071,8.774618623
"206503_x_at",6.823959152,6.964321938,7.11701256,6.525616388,6.528460452,6.907564823,6.748769014,6.968884889,6.598731016,6.540947287,6.677735988,6.584883425,6.468438238,6.596614278,6.715210038,6.545810128,6.819299603,6.646854298,6.512528001,6.728677406,6.525300768,6.442738517,6.537870166,6.7051884
"220699_s_at",6.966090685,6.384514508,6.856572507,6.808215496,6.83837321,6.601475659,6.509040616,6.594601827,6.679615616,6.758159285,6.449437764,7.154680553,6.644995297,6.469590305,6.591987774,6.413508419,6.867593371,6.468670383,6.368351953,6.818736105,6.613454429,6.482175476,6.473997965,6.559919739
"216047_x_at",8.380774912,7.847714951,7.847759248,7.877726089,7.955601396,8.063901899,7.896806056,7.888224613,7.914829144,8.422050312,7.888612361,7.959757862,7.784065754,8.057354378,7.852989761,7.553046096,7.920068221,7.678504959,7.750270931,7.861991361,7.932325235,7.679765422,7.695637753,7.668694172
"204180_s_at",6.568163409,7.287038871,8.009984325,7.583430644,7.672130842,7.639661506,7.179547868,7.690982206,7.844338534,7.743115903,7.507793702,7.526183603,7.799820354,8.391471552,7.40751058,7.103481907,7.777103125,7.152696642,7.644526193,7.579370038,7.620932781,7.617487021,7.18166752,7.666238931
