"probe","A","M","pvalue","padj"
"49329_at",8.66818156265,0.194843155899999,0.0601818655719174,0.161057624188896
"204143_s_at",8.91069918905,-0.322555145899997,0.0608710096196088,0.162756710212858
"219491_at",6.68264947625,0.306741981700003,0.0610360559725701,0.163052687371069
"221475_s_at",12.030351555,0.207896668000007,0.0610928907025913,0.163059316821863
"202212_at",8.355329507,0.185518950200001,0.06141846616547,0.163782576441253
"205121_at",5.24133690715,-0.148408548099998,0.0615015144566072,0.163858386651707
"206912_at",5.7130177528,0.150834104600003,0.0615844380608893,0.163933730419404
"221569_at",8.5107396694,-0.243113885799994,0.0616755463054456,0.164030708259164
"205203_at",7.4076981194,0.179064375400003,0.0619572697048412,0.164634020473449
"207882_at",6.8541660086,-0.133373755799997,0.0620777576069012,0.164808206036021
"217145_at",6.80357442145,0.422127335900004,0.0622221928040181,0.16504560425469
"207386_at",5.9404708331,0.226755795200003,0.0624291022223388,0.165448150765916
"214719_at",8.677468121,-0.481851816599992,0.0625347501313654,0.165581862660279
"212931_at",9.34631734965,0.190040338100005,0.0628543324173948,0.16613855576914
"215599_at",4.67219105095,0.220088689900001,0.0629286724457946,0.16613855576914
"203578_s_at",5.106507264,0.135277806200001,0.0629352035191512,0.16613855576914
"214355_x_at",9.13274250785,0.291375533500007,0.0629665126365042,0.16613855576914
"218041_x_at",11.243677204,-0.373855465999995,0.0636824340050335,0.167879878747891
"202455_at",7.3563303394,-0.228172789999997,0.0638964457174988,0.168296169580769
"214917_at",5.71594956655,0.220225610500006,0.064059769670757,0.168578341238834
"204916_at",7.05156117355,0.300926517500003,0.0641246975911445,0.168601308302746
"206186_at",8.22451764415,0.182819779500003,0.0642969497795285,0.168789909853838
"206352_s_at",7.7474077308,0.222063547800006,0.0643089556543121,0.168789909853838
"222191_s_at",6.69238575965,0.310647531900004,0.0646222255005795,0.16946387806096
"204144_s_at",6.39357405055,-0.183467902899998,0.0648366137960231,0.169758044515777
"200007_at",11.9155815045,-0.151974402999993,0.064847573005027,0.169758044515777
"212826_s_at",11.702831302,-0.217903671999993,0.0650644254577448,0.170066850581541
"204921_at",9.22528165445,-0.146097021099992,0.0650789148225362,0.170066850581541
"220662_s_at",6.2878362736,0.171849241800005,0.0651619755375419,0.170135706364339
"213341_at",7.3042388442,-0.297571533199996,0.0655111685914019,0.170898700673222
"208300_at",6.49542548625,0.320664205900006,0.0655933742638446,0.170964485483522
"220093_at",7.7973678097,0.199910637000001,0.0657121879364793,0.171125489417915
"208781_x_at",10.8300411375,-0.237897848999998,0.066126083260823,0.171992573905168
"221504_s_at",9.29830027885,-0.257019735899989,0.0661598100955213,0.171992573905168
"219208_at",4.46357246075,0.1401110643,0.0664702926045198,0.172578680355748
"203355_s_at",7.04685038825,0.437061452700002,0.0665003181637482,0.172578680355748
"204013_s_at",4.96255939485,0.127737131700001,0.0668123969710106,0.173238712975827
"204561_x_at",8.5356452228,-0.399097890999997,0.066941064467627,0.173422446807324
"211862_x_at",8.5495164771,-0.380111073199997,0.0670497501947846,0.173554142005482
"211734_s_at",5.9421546687,-0.736585292799998,0.0672124618390303,0.17382533234232
"209600_s_at",7.34409406375,0.299881885100002,0.0672772652558667,0.173843062676658
"214231_s_at",5.46280405325,0.129453023700003,0.067374186282537,0.173943682312918
"205330_at",7.0973134,-0.287249150199998,0.0674574369420417,0.174008865714639
"207535_s_at",6.37487419515,0.171725415700003,0.0676036331321345,0.174236167866326
"218849_s_at",8.64554038725,0.276492582700005,0.0677725747738055,0.17452165177804
"212137_at",9.4308511535,0.245534483600004,0.0680946828164928,0.175081707380119
"201986_at",9.6033649817,0.270121820600002,0.0681067841708663,0.175081707380119
"219981_x_at",8.081369956,0.205210843200004,0.0682175480692264,0.175216304972328
"205223_at",7.5290892559,0.139768692000006,0.0682973123651206,0.175271118131191
"207780_at",5.26040500795,0.171555020300001,0.0684122086175203,0.175415919532103
"212875_s_at",8.6067545977,-0.342058384999996,0.0690030272303756,0.176779745252884
"220670_at",5.36326803185,0.154885376700002,0.0693026299862431,0.177395810544991
"206777_s_at",7.3140676504,0.215895002600006,0.0695840752083512,0.177964386722126
"202176_at",7.6693392168,-0.206015528599994,0.0699072746734003,0.178638691669677
"209388_at",6.7843796078,0.4372584876,0.0704420184055885,0.179851961886609
"205950_s_at",8.5128824217,0.144314840600005,0.0707632473529333,0.180423187914107
"207800_at",6.08598062165,0.154994390700002,0.0707860307249678,0.180423187914107
"221808_at",8.94402550805,-0.276466597499995,0.0711122633005443,0.180849808423084
"208956_x_at",10.3427600565,-0.284103922999993,0.0711332109727245,0.180849808423084
"210229_s_at",6.6502657336,0.151536483200003,0.0711490089374752,0.180849808423084
"63825_at",9.1467086054,-0.458807390999997,0.0711945412492206,0.180849808423084
"40465_at",7.76783700775,0.254221066700002,0.0713355287854844,0.181054641587524
"219301_s_at",4.40158578695,0.166055382700002,0.071631951919091,0.181653301569969
"217350_at",5.5687367994,0.164820436600003,0.0722412796498293,0.183043782896527
"221553_at",7.95331056685,0.3371852577,0.0723559611464752,0.183179648472089
"218710_at",7.57232973445,0.187525559900005,0.0725748801517283,0.183578954852601
"203874_s_at",8.36612047975,0.464346858300006,0.0727758742646303,0.183932285420296
"202991_at",7.33205742045,-0.242787942299998,0.0730493816279961,0.184468135424232
"217002_s_at",6.7059169933,0.300883729200002,0.0734370488867726,0.185291124188661
"46142_at",6.65518246465,-0.150959549899998,0.0735417242967402,0.185399304949765
"207051_at",8.0002935409,0.143608022,0.0737143309722873,0.185678415547323
"216554_s_at",8.8730946992,0.190380510000001,0.0738220372722477,0.185793717967066
"214752_x_at",10.17583435505,-0.346808210899997,0.0740200537502297,0.186135927284735
"210089_s_at",5.6756536546,-0.162255382999997,0.0741601334435427,0.18633199357674
"214449_s_at",7.28799723465,0.192806061900001,0.0745391232344462,0.186922787881805
"220926_s_at",6.30971328555,0.356477671100007,0.0745591607083441,0.186922787881805
"209823_x_at",11.4336108495,-0.496177248999995,0.0746982741172737,0.186922787881805
"214587_at",4.9289401398,0.226530179600003,0.0747035454410183,0.186922787881805
"202392_s_at",8.48233090925,-0.217180967699997,0.0747068075567614,0.186922787881805
"201782_s_at",9.44186314175,-0.201682205699994,0.0749202728884475,0.187300682221119
"209195_s_at",8.7140919265,-0.176862137799995,0.0754236735605103,0.188291186147962
"214945_at",5.2845713051,-0.231542887199993,0.0754420019166168,0.188291186147962
"221751_at",8.70077324255,-0.344434542699997,0.0755221218001039,0.188334468329436
"201968_s_at",10.2912712586,-0.336760022799989,0.0758414090403352,0.188973610565619
"201824_at",7.6098932765,-0.313986154199997,0.0760984514324611,0.189456725557995
"208013_s_at",6.8737763708,0.180630063800002,0.0766441726437207,0.190460857929252
"204838_s_at",7.5916586049,0.256328188000003,0.0766752469340139,0.190460857929252
"207181_s_at",8.06772081195,-0.195248856499994,0.0767437511636231,0.190460857929252
"203976_s_at",5.3467258772,0.188496476200002,0.0768152541233191,0.190460857929252
"204733_at",6.86041397755,0.176728388100003,0.0768192126981315,0.190460857929252
"201105_at",11.823188013,-0.436439467999993,0.077106824603244,0.191016080767739
"207869_s_at",4.20989285255,-0.0967372300999996,0.0772973616844578,0.191330103179351
"214556_at",7.01072504045,0.1445208757,0.0775182921991898,0.191635335876641
"211093_at",4.12911428145,0.113282418700001,0.0775484325847473,0.191635335876641
"203433_at",8.20209103205,0.193335595700006,0.077805726033078,0.192112903785378
"204650_s_at",9.01645838895,-0.126635885699995,0.0780798327944876,0.192631166433769
"213243_at",7.49155287245,-0.359661170099998,0.0782513318122543,0.192895641279181
"205822_s_at",6.9271534597,0.306762813600003,0.0784915649655003,0.193328977747538
"212196_at",9.4714837615,-0.515149426999995,0.079443603504324,0.195513380240338
"208909_at",11.1038195895,0.346645969000003,0.0801690715060929,0.197137061080556
"213819_s_at",7.059557043,0.154442827800005,0.080385426313394,0.197507189959199
"222087_at",6.84344838215,0.248715763900003,0.0805315933163108,0.197594295101449
"206968_s_at",7.9773758055,0.131405907400001,0.0805526076363574,0.197594295101449
"214612_x_at",5.52967863465,1.1341073745,0.080913074420564,0.198316358873931
"209525_at",6.6506677356,-0.180342005599999,0.0810302263606521,0.198357819353867
"200741_s_at",13.364907659,0.136476088000004,0.0810622288426137,0.198357819353867
"213092_x_at",5.8546967338,0.288056095400003,0.0813349568595249,0.198752574167646
"209977_at",6.23218633575,0.142625693900004,0.081356053692623,0.198752574167646
"206848_at",7.8224156154,0.313409114600002,0.0818750939237895,0.199781764412884
"215692_s_at",5.438042069,0.109902609000004,0.0819105234092823,0.199781764412884
"50376_at",9.31398594895,-0.0959872566999955,0.082032747546933,0.199917337644841
"217931_at",8.02260681515,0.218937515300003,0.0826762330547416,0.201321996074858
"204000_at",7.4501355898,0.198181774800002,0.0834219156465398,0.20293514843511
"218016_s_at",8.3448664509,0.302288596600011,0.0835569073006794,0.20293514843511
"201397_at",7.6463062151,0.311004850000006,0.0835667202961142,0.20293514843511
"215038_s_at",7.5286838044,-0.154542948999997,0.0836092811552654,0.20293514843511
"205264_at",7.77530475755,0.217520569700003,0.0837970213586197,0.203144215256859
"202490_at",5.0500254517,-0.114026716999996,0.0838308461626637,0.203144215256859
"202448_s_at",7.64768504025,0.142407858700004,0.0839828552063916,0.203348317691021
"217672_x_at",6.25556909955,-0.193658329299994,0.0841558927883575,0.203602966423446
"205692_s_at",8.2293107226,0.402454930200005,0.0843805627194311,0.203982021078399
"36566_at",8.2825091919,0.150728087600001,0.0847877881875489,0.204801420742872
"219750_at",4.576002578,0.183835572400001,0.0854889784213654,0.206328990558404
"216926_s_at",4.8935775082,0.119427103600002,0.0855578145011151,0.206329134648991
"218871_x_at",6.49665468845,-0.245324462299998,0.0861623413884691,0.207533300434407
"215283_at",7.4081481634,-0.195070294599994,0.0861954974470906,0.207533300434407
"210251_s_at",5.78465257245,-0.183335694899998,0.0863367035060395,0.207706584216615
"211585_at",5.80821324085,-0.137736674499999,0.0865120591795084,0.207830314295295
"222276_at",5.86770962675,0.144711567300006,0.0865266875182745,0.207830314295295
"220514_at",7.48072650925,0.191013663900002,0.0867157529004658,0.207986926752322
"211787_s_at",11.6717941495,0.202266017000005,0.0867727540258686,0.207986926752322
"216563_at",7.6389255469,-0.373660954799998,0.0867998774313022,0.207986926752322
"221110_x_at",6.00883588385,0.186185424700003,0.0870985569192188,0.208536050085919
"206574_s_at",7.28606058185,0.327426039300001,0.0872814924984053,0.208807398321544
"208518_s_at",6.7080381129,0.133309648800004,0.0874771441761577,0.209049514324591
"204222_s_at",7.4732306222,-0.417570099399994,0.0876475497333692,0.209049514324591
"216223_at",7.15128546125,0.173191499300004,0.0876991489815604,0.209049514324591
"218609_s_at",7.02152955585,-0.150948070499996,0.0877044784687775,0.209049514324591
"211980_at",10.96734973725,-0.433511483499998,0.0877418737358543,0.209049514324591
"211849_s_at",4.8979470659,0.112142642200003,0.0878007960163282,0.209049514324591
"218432_at",7.2248199376,-0.471927390199998,0.0886957672906535,0.211012927733513
"211439_at",7.27669095045,0.110345181300005,0.0888294489610921,0.211163507831439
"215761_at",8.14565250345,0.219105747300004,0.0891128650457276,0.211646961282016
"207355_at",6.90639934605,0.241590054300006,0.0892372863379981,0.211646961282016
"201434_at",9.13573417605,-0.163468915500001,0.0892444686739167,0.211646961282016
"220506_at",6.63282376115,0.245200762700005,0.0894135707408567,0.211880499385916
"219895_at",5.064014281,-0.490686777599998,0.0896243498665012,0.212078127560291
"221060_s_at",6.82261556165,-0.219849532499998,0.0896927173375489,0.212078127560291
"217113_at",6.1925969383,0.170490940200005,0.0897090479580031,0.212078127560291
"210637_at",7.358490956,0.137372972600006,0.0903270724895838,0.21337103737697
"202562_s_at",9.254140871,0.346423683400005,0.0904421589592736,0.21347480478192
"220974_x_at",9.27410052935,-0.20975911709999,0.0905487033092735,0.213558262521871
"208239_at",5.2136814204,0.127937693800002,0.0909579962591848,0.214355057955659
"222224_at",4.0807260225,0.0921202902000013,0.0915504001656329,0.215478612053421
"207510_at",6.1014197773,0.176380316800005,0.0915784101227038,0.215478612053421
"203345_s_at",8.4517544394,0.257446151000003,0.0916543608812092,0.21548830928184
"206018_at",5.4582971092,0.705717110399999,0.091916523318301,0.215935450238765
"205378_s_at",5.71757693655,0.493900983700001,0.0924797532807078,0.217088622724666
"214075_at",8.42238331955,0.211824322300004,0.0926574969624234,0.217335802101071
"210502_s_at",8.3949811942,0.209591343800005,0.0935926223544318,0.219357708643199
"218112_at",8.00944260785,0.184516995499997,0.0936774329293422,0.219385088827499
"213046_at",9.09205244435,0.335916315100008,0.0938465643259448,0.219609744912507
"205295_at",6.02869980425,0.1977615105,0.0941071160931562,0.220047816273943
"204843_s_at",6.5411336719,0.157209790400002,0.0945488477225642,0.220875419325124
"211258_s_at",8.48278540035,0.121779665700002,0.0946814649621828,0.220875419325124
"212371_at",9.74121115825,-0.250433194299994,0.0946819297507029,0.220875419325124
"216716_at",5.195720462,0.138069612800004,0.0950967260841567,0.221670690172859
"214647_s_at",5.89469782855,0.1780133897,0.0955819135589624,0.222627340007928
"200860_s_at",10.5842858235,0.142585045000006,0.0956710268882271,0.222627340007928
"215498_s_at",9.4247297024,-0.242610898999995,0.0957999868696458,0.222627340007928
"217034_at",6.1211372049,0.178643996200003,0.0958039653167451,0.222627340007928
"222207_x_at",6.5856402811,-0.170262801999999,0.0964650046169361,0.223989948800935
"220795_s_at",6.68557945215,-0.154754742299998,0.0970304253440779,0.225068548321429
"219389_at",8.94177973005,0.382697840700006,0.0970795671759762,0.225068548321429
"200791_s_at",10.8055228445,-0.241267188999995,0.09748011080267,0.225822650508116
"201421_s_at",7.7285764973,0.100059035600005,0.097784246591693,0.226352422665956
"216728_at",6.0732736199,0.165085699000002,0.0981645638595291,0.227057587955734
"204359_at",7.4986365699,-0.395579065999997,0.0984461965012411,0.227533582052175
"204576_s_at",8.0060784687,-0.226259492199996,0.0988001679591111,0.228175907526815
"219317_at",6.12924609035,-0.265824502099997,0.099120087620087,0.228738663738662
"220495_s_at",9.15226601315,-0.238030278899993,0.0999208880875362,0.230409426796778
"221376_at",5.8837653779,0.119182706000002,0.100276153899037,0.231051045850315
"214240_at",6.263013931,0.428529111000003,0.100445777264841,0.231264260778605
"215697_at",7.82165964395,-0.143038311299994,0.100945005085819,0.232160030286605
"212569_at",7.05086089305,0.284768015500003,0.100989613174673,0.232160030286605
"212571_at",9.0602731267,0.272852823800003,0.101192121485955,0.232447445986115
"203033_x_at",8.75272614995,0.229600274900001,0.101616855179977,0.233244503090995
"210356_x_at",8.0262318256,0.352988457000002,0.102122423485271,0.234225741938695
"221525_at",8.76825396095,0.225325529100004,0.102361607930294,0.234594976158047
"212595_s_at",9.9469180399,-0.206779384399999,0.102519539076679,0.234643560886908
"215725_at",7.4002956932,0.156232804200007,0.102539236107579,0.234643560886908
"215421_at",7.13218785,0.131405780000003,0.102780742768853,0.234851230352182
"209794_at",8.05720658745,-0.128298728699997,0.102786555150805,0.234851230352182
"217311_at",6.01826676815,0.155055255300002,0.103617318493866,0.23656922030563
"211184_s_at",7.02312916305,0.126337575700004,0.10433308603671,0.238022249513408
"204632_at",9.06176003,0.135403170200009,0.104525700348704,0.238137193652091
"217764_s_at",10.64754289875,-0.383674050499998,0.104542228013268,0.238137193652091
"202902_s_at",10.4614216098,-0.3446655882,0.104858356391916,0.238676076764604
"213391_at",7.59069762105,0.251974355900003,0.105051569268802,0.238934577563614
